scope	sourceId	predicateId	targetId
sense	oewn-plagiarize__2.40.00..	derivation	oewn-plagiarizer__1.18.00..
sense	oewn-plagiarize__2.40.00..	exemplifies	oewn-american_spelling__1.10.01..
sense	oewn-plagiarize__2.40.00..	other	oewn-plagiarization__1.04.00..
sense	oewn-plagiarize__2.40.00..	other	oewn-plagiarizer__1.18.00..
sense	oewn-plagiarizer__1.18.00..	derivation	oewn-plagiarize__2.40.00..
sense	oewn-plagioclase__1.27.00..	derivation	oewn-plagioclastic__3.01.00..
sense	oewn-plagioclastic__3.01.00..	derivation	oewn-plagioclase__1.27.00..
sense	oewn-plagioclastic__3.01.00..	pertainym	oewn-plagioclase__1.27.00..
sense	oewn-plague__1.09.00..	derivation	oewn-plague__2.37.00..
sense	oewn-plague__1.09.00..	derivation	oewn-plaguey__5.00.00.disagreeable.00
sense	oewn-plague__1.09.00..	derivation	oewn-plaguy__5.00.00.disagreeable.00
sense	oewn-plague__1.14.00..	derivation	oewn-plague__2.43.00..
sense	oewn-plague__1.26.00..	derivation	oewn-plague__2.43.00..
sense	oewn-plague__1.26.01..	derivation	oewn-plague__2.43.00..
sense	oewn-plague__1.26.01..	derivation	oewn-plaguey__5.00.00.epidemic.00
sense	oewn-plague__2.37.00..	derivation	oewn-plague__1.09.00..
sense	oewn-plague__2.37.00..	other	oewn-plague__1.09.00..
sense	oewn-plague__2.43.00..	derivation	oewn-plague__1.14.00..
sense	oewn-plague__2.43.00..	derivation	oewn-plague__1.26.00..
sense	oewn-plague__2.43.00..	derivation	oewn-plague__1.26.01..
sense	oewn-plague__2.43.00..	other	oewn-plague__1.14.00..
sense	oewn-plague__2.43.00..	other	oewn-plague__1.26.00..
sense	oewn-plague__2.43.00..	other	oewn-plague__1.26.01..
sense	oewn-plaguey__5.00.00.disagreeable.00	derivation	oewn-plague__1.09.00..
sense	oewn-plaguey__5.00.00.epidemic.00	derivation	oewn-plague__1.26.01..
sense	oewn-plaguily__4.02.00..	pertainym	oewn-plaguy__5.00.00.disagreeable.00
sense	oewn-plaguy__5.00.00.disagreeable.00	derivation	oewn-plague__1.09.00..
sense	oewn-plain__3.00.01..	antonym	oewn-fancy__3.00.00..
sense	oewn-plain__3.00.02..	antonym	oewn-patterned__3.00.00..
sense	oewn-plain__5.00.00.obvious.00	derivation	oewn-plainness__1.07.03..
sense	oewn-plain__5.00.00.pure.02	derivation	oewn-plainness__1.26.00..
sense	oewn-plain__5.00.00.unadorned.00	derivation	oewn-plainness__1.07.00..
sense	oewn-plain__5.00.00.unattractive.00	derivation	oewn-plainness__1.07.02..
sense	oewn-plainly__4.02.00..	pertainym	oewn-plain__5.00.00.obvious.00
sense	oewn-plainness__1.07.00..	derivation	oewn-plain__5.00.00.unadorned.00
sense	oewn-plainness__1.07.02..	derivation	oewn-plain__5.00.00.unattractive.00
sense	oewn-plainness__1.07.03..	derivation	oewn-plain__5.00.00.obvious.00
sense	oewn-plainness__1.26.00..	derivation	oewn-plain__5.00.00.pure.02
sense	oewn-plaintiff__1.18.00..	antonym	oewn-defendant__1.18.00..
sense	oewn-plaintive__5.00.00.sorrowful.00	derivation	oewn-plaintiveness__1.12.00..
sense	oewn-plaintively__4.02.00..	pertainym	oewn-plaintive__5.00.00.sorrowful.00
sense	oewn-plaintiveness__1.12.00..	derivation	oewn-plaintive__5.00.00.sorrowful.00
sense	oewn-plait__1.06.00..	derivation	oewn-plait__2.36.00..
sense	oewn-plait__1.08.00..	derivation	oewn-plait__2.35.00..
sense	oewn-plait__2.35.00..	derivation	oewn-plait__1.08.00..
sense	oewn-plait__2.35.00..	derivation	oewn-plaiter__1.18.00..
sense	oewn-plait__2.35.00..	other	oewn-plait__1.08.00..
sense	oewn-plait__2.35.00..	other	oewn-plaiter__1.18.00..
sense	oewn-plait__2.36.00..	derivation	oewn-plait__1.06.00..
sense	oewn-plait__2.36.00..	derivation	oewn-plaiter__1.18.00..
sense	oewn-plait__2.36.00..	other	oewn-plait__1.06.00..
sense	oewn-plait__2.36.00..	other	oewn-plaiter__1.18.00..
sense	oewn-plaiter__1.18.00..	derivation	oewn-plait__2.35.00..
sense	oewn-plaiter__1.18.00..	derivation	oewn-plait__2.36.00..
sense	oewn-plan__1.09.00..	derivation	oewn-plan__2.31.00..
sense	oewn-plan__1.09.00..	derivation	oewn-plan__2.36.00..
sense	oewn-plan__1.09.01..	derivation	oewn-plan__2.31.00..
sense	oewn-plan__1.09.01..	derivation	oewn-plan__2.36.00..
sense	oewn-plan__2.31.00..	derivation	oewn-plan__1.09.00..
sense	oewn-plan__2.31.00..	derivation	oewn-plan__1.09.01..
sense	oewn-plan__2.31.00..	derivation	oewn-planner__1.06.00..
sense	oewn-plan__2.31.00..	derivation	oewn-planner__1.18.00..
sense	oewn-plan__2.31.00..	derivation	oewn-planning__1.04.00..
sense	oewn-plan__2.31.00..	other	oewn-plan__1.09.00..
sense	oewn-plan__2.31.00..	other	oewn-plan__1.09.01..
sense	oewn-plan__2.31.00..	other	oewn-planner__1.06.00..
sense	oewn-plan__2.31.00..	other	oewn-planner__1.18.00..
sense	oewn-plan__2.36.00..	derivation	oewn-plan__1.09.00..
sense	oewn-plan__2.36.00..	derivation	oewn-plan__1.09.01..
sense	oewn-plan__2.36.00..	derivation	oewn-planner__1.18.00..
sense	oewn-plan__2.36.00..	derivation	oewn-planning__1.09.00..
sense	oewn-plan__2.36.00..	other	oewn-plan__1.09.00..
sense	oewn-plan__2.36.00..	other	oewn-plan__1.09.01..
sense	oewn-plan__2.36.00..	other	oewn-planner__1.18.00..
sense	oewn-planar__3.00.00..	antonym	oewn-cubic__3.00.00..
sense	oewn-planar__3.00.00..	antonym	oewn-linear__3.00.01..
sense	oewn-planar__3.00.00..	derivation	oewn-plane__1.25.00..
sense	oewn-planation__1.22.00..	derivation	oewn-plane__2.35.03..
sense	oewn-plane__1.06.00..	derivation	oewn-plane__2.35.00..
sense	oewn-plane__1.06.00..	derivation	oewn-plane__2.35.03..
sense	oewn-plane__1.06.02..	derivation	oewn-plane__2.35.00..
sense	oewn-plane__1.06.02..	derivation	oewn-plane__2.35.03..
sense	oewn-plane__1.25.00..	derivation	oewn-planar__3.00.00..
sense	oewn-plane__1.25.00..	derivation	oewn-plane__5.00.00.even.01
sense	oewn-plane__2.35.00..	derivation	oewn-plane__1.06.00..
sense	oewn-plane__2.35.00..	derivation	oewn-plane__1.06.02..
sense	oewn-plane__2.35.00..	derivation	oewn-planer__1.06.00..
sense	oewn-plane__2.35.00..	other	oewn-plane__1.06.00..
sense	oewn-plane__2.35.00..	other	oewn-plane__1.06.02..
sense	oewn-plane__2.35.00..	other	oewn-planer__1.06.00..
sense	oewn-plane__2.35.03..	derivation	oewn-planation__1.22.00..
sense	oewn-plane__2.35.03..	derivation	oewn-plane__1.06.00..
sense	oewn-plane__2.35.03..	derivation	oewn-plane__1.06.02..
sense	oewn-plane__2.35.03..	derivation	oewn-planer__1.06.00..
sense	oewn-plane__2.35.03..	other	oewn-planation__1.22.00..
sense	oewn-plane__2.35.03..	other	oewn-plane__1.06.00..
sense	oewn-plane__2.35.03..	other	oewn-plane__1.06.02..
sense	oewn-plane__2.35.03..	other	oewn-planer__1.06.00..
sense	oewn-plane__5.00.00.even.01	derivation	oewn-plane__1.25.00..
sense	oewn-plane__5.00.00.even.01	derivation	oewn-planeness__1.07.00..
sense	oewn-plane--polarized__3.01.00..	pertainym	oewn-polarization__1.19.00..
sense	oewn-planeness__1.07.00..	derivation	oewn-plane__5.00.00.even.01
sense	oewn-planer__1.06.00..	derivation	oewn-plane__2.35.00..
sense	oewn-planer__1.06.00..	derivation	oewn-plane__2.35.03..
sense	oewn-planet__1.17.00..	derivation	oewn-planetal__3.01.00..
sense	oewn-planet__1.17.00..	derivation	oewn-planetary__3.01.00..
sense	oewn-planet__1.17.01..	derivation	oewn-planetal__3.01.00..
sense	oewn-planetal__3.01.00..	derivation	oewn-planet__1.17.00..
sense	oewn-planetal__3.01.00..	derivation	oewn-planet__1.17.01..
sense	oewn-planetal__3.01.00..	pertainym	oewn-planet__1.17.00..
sense	oewn-planetary__3.01.00..	derivation	oewn-planet__1.17.00..
sense	oewn-planetary__3.01.00..	pertainym	oewn-planet__1.17.00..
sense	oewn-plangency__1.07.00..	derivation	oewn-plangent__5.00.00.full.01
sense	oewn-plangent__5.00.00.full.01	derivation	oewn-plangency__1.07.00..
sense	oewn-plank__1.27.00..	derivation	oewn-plank__2.34.00..
sense	oewn-plank__1.27.00..	derivation	oewn-plank__2.35.00..
sense	oewn-plank__2.34.00..	derivation	oewn-plank__1.27.00..
sense	oewn-plank__2.35.00..	derivation	oewn-plank__1.27.00..
sense	oewn-plank__2.35.00..	derivation	oewn-planking__1.04.00..
sense	oewn-plank__2.35.00..	derivation	oewn-planking__1.06.00..
sense	oewn-plank__2.35.00..	other	oewn-plank__1.27.00..
sense	oewn-planking__1.04.00..	derivation	oewn-plank__2.35.00..
sense	oewn-planking__1.06.00..	derivation	oewn-plank__2.35.00..
sense	oewn-plankton__1.05.00..	derivation	oewn-planktonic__3.01.00..
sense	oewn-planktonic__3.01.00..	derivation	oewn-plankton__1.05.00..
sense	oewn-planktonic__3.01.00..	pertainym	oewn-plankton__1.05.00..
sense	oewn-planned__3.00.00..	antonym	oewn-unplanned__3.00.00..
sense	oewn-planner__1.06.00..	derivation	oewn-plan__2.31.00..
sense	oewn-planner__1.18.00..	derivation	oewn-plan__2.31.00..
sense	oewn-planner__1.18.00..	derivation	oewn-plan__2.36.00..
sense	oewn-planning__1.04.00..	derivation	oewn-plan__2.31.00..
sense	oewn-planning__1.09.00..	derivation	oewn-plan__2.36.00..
sense	oewn-planographic__3.01.00..	derivation	oewn-planography__1.10.00..
sense	oewn-planographic__3.01.00..	pertainym	oewn-planography__1.10.00..
sense	oewn-planography__1.10.00..	derivation	oewn-planographic__3.01.00..
sense	oewn-plant__1.03.00..	derivation	oewn-plant__2.35.00..
sense	oewn-plant__1.03.00..	derivation	oewn-plantal__3.01.00..
sense	oewn-plant__1.03.00..	derivation	oewn-plantlet__1.20.00..
sense	oewn-plant__1.09.00..	derivation	oewn-plant__2.35.06..
sense	oewn-plant__2.35.00..	derivation	oewn-plant__1.03.00..
sense	oewn-plant__2.35.00..	derivation	oewn-planter__1.06.00..
sense	oewn-plant__2.35.00..	derivation	oewn-planting__1.04.01..
sense	oewn-plant__2.35.00..	other	oewn-plant__1.03.00..
sense	oewn-plant__2.35.00..	other	oewn-planter__1.06.00..
sense	oewn-plant__2.35.01..	derivation	oewn-planting__1.04.00..
sense	oewn-plant__2.35.06..	derivation	oewn-plant__1.09.00..
sense	oewn-plant__2.35.06..	other	oewn-plant__1.09.00..
sense	oewn-plant_fiber__1.27.00..	exemplifies	oewn-american_spelling__1.10.01..
sense	oewn-plant_fibre__1.27.00..	exemplifies	oewn-australian_spelling__1.10.01..
sense	oewn-plant_fibre__1.27.00..	exemplifies	oewn-british_spelling__1.10.01..
sense	oewn-plant_fibre__1.27.00..	exemplifies	oewn-canadian_spelling__1.10.01..
sense	oewn-plantal__3.01.00..	derivation	oewn-plant__1.03.00..
sense	oewn-plantal__3.01.00..	pertainym	oewn-plant__1.03.00..
sense	oewn-plantar__3.01.00..	pertainym	oewn-sole__1.08.00..
sense	oewn-planted__3.00.00..	antonym	oewn-unplanted__3.00.00..
sense	oewn-planter__1.06.00..	derivation	oewn-plant__2.35.00..
sense	oewn-plantigrade__3.00.00..	antonym	oewn-digitigrade__3.00.00..
sense	oewn-plantigrade_mammal__1.05.00..	antonym	oewn-digitigrade_mammal__1.05.00..
sense	oewn-planting__1.04.00..	derivation	oewn-plant__2.35.01..
sense	oewn-planting__1.04.01..	derivation	oewn-plant__2.35.00..
sense	oewn-plantlet__1.20.00..	derivation	oewn-plant__1.03.00..
sense	oewn-plaquenil__1.06.00..	exemplifies	oewn-trade_name__1.10.00..
sense	oewn-plash__1.11.00..	derivation	oewn-plash__2.35.00..
sense	oewn-plash__2.35.00..	derivation	oewn-plash__1.11.00..
sense	oewn-plash__2.35.00..	other	oewn-plash__1.11.00..
sense	oewn-plaster__1.06.01..	derivation	oewn-plaster__2.35.00..
sense	oewn-plaster__1.06.02..	derivation	oewn-plaster__2.29.00..
sense	oewn-plaster__1.27.00..	derivation	oewn-plaster__2.35.00..
sense	oewn-plaster__1.27.00..	derivation	oewn-plaster__2.35.02..
sense	oewn-plaster__1.27.01..	derivation	oewn-plaster__2.35.02..
sense	oewn-plaster__2.29.00..	derivation	oewn-plaster__1.06.02..
sense	oewn-plaster__2.29.00..	derivation	oewn-plastering__1.04.00..
sense	oewn-plaster__2.29.00..	other	oewn-plaster__1.06.02..
sense	oewn-plaster__2.29.00..	other	oewn-plaster__1.06.02..
sense	oewn-plaster__2.35.00..	derivation	oewn-plaster__1.06.01..
sense	oewn-plaster__2.35.00..	derivation	oewn-plaster__1.27.00..
sense	oewn-plaster__2.35.00..	derivation	oewn-plasterer__1.18.00..
sense	oewn-plaster__2.35.00..	derivation	oewn-plastering__1.04.00..
sense	oewn-plaster__2.35.00..	other	oewn-plaster__1.06.01..
sense	oewn-plaster__2.35.00..	other	oewn-plaster__1.06.01..
sense	oewn-plaster__2.35.00..	other	oewn-plaster__1.27.00..
sense	oewn-plaster__2.35.00..	other	oewn-plaster__1.27.00..
sense	oewn-plaster__2.35.00..	other	oewn-plasterer__1.18.00..
sense	oewn-plaster__2.35.01..	derivation	oewn-plastering__1.04.00..
sense	oewn-plaster__2.35.02..	derivation	oewn-plaster__1.27.00..
sense	oewn-plaster__2.35.02..	derivation	oewn-plaster__1.27.01..
sense	oewn-plaster__2.35.02..	derivation	oewn-plastering__1.04.00..
sense	oewn-plaster__2.35.02..	other	oewn-plaster__1.27.00..
sense	oewn-plaster__2.35.02..	other	oewn-plaster__1.27.00..
sense	oewn-plaster__2.35.02..	other	oewn-plaster__1.27.01..
sense	oewn-plaster__2.35.02..	other	oewn-plaster__1.27.01..
sense	oewn-plasterer__1.18.00..	derivation	oewn-plaster__2.35.00..
sense	oewn-plastering__1.04.00..	derivation	oewn-plaster__2.29.00..
sense	oewn-plastering__1.04.00..	derivation	oewn-plaster__2.35.00..
sense	oewn-plastering__1.04.00..	derivation	oewn-plaster__2.35.01..
sense	oewn-plastering__1.04.00..	derivation	oewn-plaster__2.35.02..
sense	oewn-plastic__5.00.00.elastic.00	derivation	oewn-plasticity__1.07.00..
sense	oewn-plastically__4.02.00..	pertainym	oewn-plastic__5.00.00.elastic.00
sense	oewn-plasticise__2.30.00..	derivation	oewn-plasticiser__1.27.00..
sense	oewn-plasticise__2.30.00..	exemplifies	oewn-australian_spelling__1.10.01..
sense	oewn-plasticise__2.30.00..	exemplifies	oewn-british_spelling__1.10.01..
sense	oewn-plasticise__2.30.00..	other	oewn-plasticiser__1.27.00..
sense	oewn-plasticise__2.30.01..	exemplifies	oewn-australian_spelling__1.10.01..
sense	oewn-plasticise__2.30.01..	exemplifies	oewn-british_spelling__1.10.01..
sense	oewn-plasticiser__1.27.00..	derivation	oewn-plasticise__2.30.00..
sense	oewn-plasticity__1.07.00..	derivation	oewn-plastic__5.00.00.elastic.00
sense	oewn-plasticize__2.30.00..	derivation	oewn-plasticizer__1.27.00..
sense	oewn-plasticize__2.30.00..	exemplifies	oewn-american_spelling__1.10.01..
sense	oewn-plasticize__2.30.00..	other	oewn-plasticizer__1.27.00..
sense	oewn-plasticize__2.30.01..	exemplifies	oewn-american_spelling__1.10.01..
sense	oewn-plasticizer__1.27.00..	derivation	oewn-plasticize__2.30.00..
sense	oewn-plastinate__2.40.00..	derivation	oewn-plastination__1.22.00..
sense	oewn-plastinate__2.40.00..	other	oewn-plastination__1.22.00..
sense	oewn-plastination__1.22.00..	derivation	oewn-plastinate__2.40.00..
sense	oewn-plate__1.06.02..	derivation	oewn-plate__2.35.00..
sense	oewn-plate__2.35.00..	derivation	oewn-plate__1.06.02..
sense	oewn-plate__2.35.00..	derivation	oewn-plater__1.18.00..
sense	oewn-plate__2.35.00..	derivation	oewn-plating__1.04.00..
sense	oewn-plate__2.35.00..	derivation	oewn-plating__1.06.00..
sense	oewn-plate__2.35.00..	other	oewn-plate__1.06.02..
sense	oewn-plate__2.35.00..	other	oewn-plater__1.18.00..
sense	oewn-plate_armor__1.06.00..	exemplifies	oewn-american_spelling__1.10.01..
sense	oewn-plate_armor__1.06.01..	exemplifies	oewn-american_spelling__1.10.01..
sense	oewn-plate_armour__1.06.00..	exemplifies	oewn-australian_spelling__1.10.01..
sense	oewn-plate_armour__1.06.00..	exemplifies	oewn-british_spelling__1.10.01..
sense	oewn-plate_armour__1.06.00..	exemplifies	oewn-canadian_spelling__1.10.01..
sense	oewn-plate_armour__1.06.01..	exemplifies	oewn-australian_spelling__1.10.01..
sense	oewn-plate_armour__1.06.01..	exemplifies	oewn-british_spelling__1.10.01..
sense	oewn-plate_armour__1.06.01..	exemplifies	oewn-canadian_spelling__1.10.01..
sense	oewn-plater__1.18.00..	derivation	oewn-plate__2.35.00..
sense	oewn-plating__1.04.00..	derivation	oewn-plate__2.35.00..
sense	oewn-plating__1.06.00..	derivation	oewn-plate__2.35.00..
sense	oewn-platitude__1.10.00..	derivation	oewn-platitudinous__5.00.00.unoriginal.00
sense	oewn-platitudinous__5.00.00.unoriginal.00	derivation	oewn-platitude__1.10.00..
sense	oewn-platonism__1.09.00..	derivation	oewn-platonist__1.18.00..
sense	oewn-platonism__1.09.00..	derivation	oewn-platonistic__3.01.00..
sense	oewn-platonist__1.18.00..	derivation	oewn-platonism__1.09.00..
sense	oewn-platonistic__3.01.00..	derivation	oewn-platonism__1.09.00..
sense	oewn-platonistic__3.01.00..	pertainym	oewn-platonism__1.09.00..
sense	oewn-platyrhinian__3.00.00..	derivation	oewn-platyrrhine__1.05.00..
sense	oewn-platyrrhine__1.05.00..	derivation	oewn-platyrhinian__3.00.00..
sense	oewn-platyrrhine__1.05.00..	derivation	oewn-platyrrhinian__3.00.00..
sense	oewn-platyrrhine__1.05.00..	derivation	oewn-platyrrhinic__3.00.00..
sense	oewn-platyrrhine__3.00.00..	antonym	oewn-catarrhine__3.00.00..
sense	oewn-platyrrhine__3.00.00..	antonym	oewn-leptorrhine__3.00.00..
sense	oewn-platyrrhinian__3.00.00..	derivation	oewn-platyrrhine__1.05.00..
sense	oewn-platyrrhinic__3.00.00..	derivation	oewn-platyrrhine__1.05.00..
sense	oewn-plausibility__1.07.00..	antonym	oewn-implausibility__1.07.00..
sense	oewn-plausibility__1.07.00..	derivation	oewn-plausible__3.00.00..
sense	oewn-plausible__3.00.00..	antonym	oewn-implausible__3.00.00..
sense	oewn-plausible__3.00.00..	derivation	oewn-plausibility__1.07.00..
sense	oewn-plausible__3.00.00..	derivation	oewn-plausibleness__1.07.00..
sense	oewn-plausibleness__1.07.00..	derivation	oewn-plausible__3.00.00..
sense	oewn-plausibly__4.02.00..	pertainym	oewn-plausible__3.00.00..
sense	oewn-plavix__1.06.00..	exemplifies	oewn-trade_name__1.10.00..
sense	oewn-play__1.04.00..	derivation	oewn-play__2.41.00..
sense	oewn-play__1.04.00..	derivation	oewn-play__2.41.03..
sense	oewn-play__1.04.02..	derivation	oewn-play__2.33.01..
sense	oewn-play__1.04.02..	derivation	oewn-play__2.33.03..
sense	oewn-play__1.04.02..	derivation	oewn-play__2.33.07..
sense	oewn-play__1.04.02..	derivation	oewn-play__2.33.08..
sense	oewn-play__1.04.04..	derivation	oewn-play__2.33.09..
sense	oewn-play__1.04.04..	derivation	oewn-play__2.34.13..
sense	oewn-play__1.04.05..	derivation	oewn-play__2.33.00..
sense	oewn-play__1.04.05..	derivation	oewn-play__2.33.12..
sense	oewn-play__1.04.05..	derivation	oewn-play__2.33.13..
sense	oewn-play__1.04.06..	derivation	oewn-play__2.41.03..
sense	oewn-play__1.04.08..	derivation	oewn-play__2.41.12..
sense	oewn-play__1.07.00..	derivation	oewn-play__2.38.03..
sense	oewn-play__1.10.01..	derivation	oewn-play__2.36.02..
sense	oewn-play__1.10.01..	derivation	oewn-play__2.36.03..
sense	oewn-play__1.10.01..	derivation	oewn-play__2.36.04..
sense	oewn-play__1.10.01..	derivation	oewn-play__2.36.10..
sense	oewn-play__1.10.01..	derivation	oewn-playlet__1.10.00..
sense	oewn-play__1.10.03..	derivation	oewn-play__2.36.02..
sense	oewn-play__1.10.03..	derivation	oewn-play__2.36.03..
sense	oewn-play__1.10.03..	derivation	oewn-play__2.36.04..
sense	oewn-play__1.10.03..	derivation	oewn-play__2.36.10..
sense	oewn-play__1.10.03..	derivation	oewn-playlet__1.10.00..
sense	oewn-play__1.11.00..	derivation	oewn-play__2.38.00..
sense	oewn-play__1.26.00..	derivation	oewn-play__2.41.12..
sense	oewn-play__1.28.00..	derivation	oewn-play__2.33.00..
sense	oewn-play__1.28.00..	derivation	oewn-play__2.33.02..
sense	oewn-play__2.29.00..	derivation	oewn-playing__1.04.00..
sense	oewn-play__2.33.00..	also	oewn-play_out__2.33.00..
sense	oewn-play__2.33.00..	derivation	oewn-play__1.04.05..
sense	oewn-play__2.33.00..	derivation	oewn-play__1.28.00..
sense	oewn-play__2.33.00..	derivation	oewn-player__1.18.01..
sense	oewn-play__2.33.00..	derivation	oewn-playing__1.04.00..
sense	oewn-play__2.33.00..	other	oewn-player__1.18.01..
sense	oewn-play__2.33.01..	derivation	oewn-play__1.04.02..
sense	oewn-play__2.33.01..	other	oewn-play__1.04.02..
sense	oewn-play__2.33.02..	derivation	oewn-play__1.28.00..
sense	oewn-play__2.33.02..	derivation	oewn-playing__1.04.00..
sense	oewn-play__2.33.03..	derivation	oewn-play__1.04.02..
sense	oewn-play__2.33.03..	other	oewn-play__1.04.02..
sense	oewn-play__2.33.07..	derivation	oewn-play__1.04.02..
sense	oewn-play__2.33.07..	other	oewn-play__1.04.02..
sense	oewn-play__2.33.08..	derivation	oewn-play__1.04.02..
sense	oewn-play__2.33.08..	other	oewn-play__1.04.02..
sense	oewn-play__2.33.09..	derivation	oewn-play__1.04.04..
sense	oewn-play__2.33.09..	other	oewn-play__1.04.04..
sense	oewn-play__2.33.12..	derivation	oewn-play__1.04.05..
sense	oewn-play__2.33.13..	derivation	oewn-play__1.04.05..
sense	oewn-play__2.34.13..	derivation	oewn-play__1.04.04..
sense	oewn-play__2.34.13..	other	oewn-play__1.04.04..
sense	oewn-play__2.36.00..	derivation	oewn-playing__1.04.01..
sense	oewn-play__2.36.01..	derivation	oewn-playing__1.04.01..
sense	oewn-play__2.36.02..	derivation	oewn-play__1.10.01..
sense	oewn-play__2.36.02..	derivation	oewn-play__1.10.03..
sense	oewn-play__2.36.02..	derivation	oewn-player__1.18.00..
sense	oewn-play__2.36.02..	derivation	oewn-playing__1.04.02..
sense	oewn-play__2.36.02..	other	oewn-play__1.10.01..
sense	oewn-play__2.36.02..	other	oewn-play__1.10.03..
sense	oewn-play__2.36.02..	other	oewn-player__1.18.00..
sense	oewn-play__2.36.03..	derivation	oewn-play__1.10.01..
sense	oewn-play__2.36.03..	derivation	oewn-play__1.10.03..
sense	oewn-play__2.36.03..	other	oewn-play__1.10.01..
sense	oewn-play__2.36.03..	other	oewn-play__1.10.03..
sense	oewn-play__2.36.04..	derivation	oewn-play__1.10.01..
sense	oewn-play__2.36.04..	derivation	oewn-play__1.10.03..
sense	oewn-play__2.36.04..	other	oewn-play__1.10.01..
sense	oewn-play__2.36.04..	other	oewn-play__1.10.03..
sense	oewn-play__2.36.10..	derivation	oewn-play__1.10.01..
sense	oewn-play__2.36.10..	derivation	oewn-play__1.10.03..
sense	oewn-play__2.36.10..	derivation	oewn-player__1.18.00..
sense	oewn-play__2.36.10..	derivation	oewn-playing__1.04.02..
sense	oewn-play__2.36.10..	other	oewn-play__1.10.01..
sense	oewn-play__2.36.10..	other	oewn-play__1.10.03..
sense	oewn-play__2.36.10..	other	oewn-player__1.18.00..
sense	oewn-play__2.36.12..	derivation	oewn-player__1.18.02..
sense	oewn-play__2.36.12..	derivation	oewn-playing__1.04.01..
sense	oewn-play__2.36.12..	other	oewn-player__1.18.02..
sense	oewn-play__2.38.00..	derivation	oewn-play__1.11.00..
sense	oewn-play__2.38.00..	other	oewn-play__1.11.00..
sense	oewn-play__2.38.03..	derivation	oewn-play__1.07.00..
sense	oewn-play__2.38.03..	other	oewn-play__1.07.00..
sense	oewn-play__2.41.00..	derivation	oewn-play__1.04.00..
sense	oewn-play__2.41.00..	derivation	oewn-playing__1.04.00..
sense	oewn-play__2.41.00..	other	oewn-play__1.04.00..
sense	oewn-play__2.41.03..	derivation	oewn-play__1.04.00..
sense	oewn-play__2.41.03..	derivation	oewn-play__1.04.06..
sense	oewn-play__2.41.03..	derivation	oewn-playing__1.04.00..
sense	oewn-play__2.41.03..	other	oewn-play__1.04.00..
sense	oewn-play__2.41.03..	other	oewn-play__1.04.06..
sense	oewn-play__2.41.12..	derivation	oewn-play__1.04.08..
sense	oewn-play__2.41.12..	derivation	oewn-play__1.26.00..
sense	oewn-play__2.41.12..	other	oewn-play__1.04.08..
sense	oewn-play_back__2.36.00..	derivation	oewn-playback__1.04.00..
sense	oewn-play_back__2.36.00..	derivation	oewn-playback__1.06.00..
sense	oewn-play_down__2.30.00..	antonym	oewn-play_up__2.30.00..
sense	oewn-play_off__2.33.00..	derivation	oewn-playoff__1.11.00..
sense	oewn-play_out__2.33.00..	also	oewn-play__2.33.00..
sense	oewn-play_up__2.30.00..	antonym	oewn-play_down__2.30.00..
sense	oewn-playable__3.00.00..	antonym	oewn-unplayable__3.00.00..
sense	oewn-playact__2.36.00..	derivation	oewn-playacting__1.04.00..
sense	oewn-playact__2.36.00..	derivation	oewn-playactor__1.18.00..
sense	oewn-playact__2.36.00..	other	oewn-playactor__1.18.00..
sense	oewn-playacting__1.04.00..	derivation	oewn-playact__2.36.00..
sense	oewn-playactor__1.18.00..	derivation	oewn-playact__2.36.00..
sense	oewn-playback__1.04.00..	derivation	oewn-play_back__2.36.00..
sense	oewn-playback__1.06.00..	derivation	oewn-play_back__2.36.00..
sense	oewn-played__3.44.00..	participle	oewn-play__2.33.00..
sense	oewn-player__1.18.00..	derivation	oewn-play__2.36.02..
sense	oewn-player__1.18.00..	derivation	oewn-play__2.36.10..
sense	oewn-player__1.18.01..	derivation	oewn-play__2.33.00..
sense	oewn-player__1.18.02..	derivation	oewn-play__2.36.12..
sense	oewn-playful__3.00.00..	antonym	oewn-unplayful__3.00.00..
sense	oewn-playful__3.00.00..	derivation	oewn-playfulness__1.12.00..
sense	oewn-playfully__4.02.00..	pertainym	oewn-playful__3.00.00..
sense	oewn-playfulness__1.12.00..	derivation	oewn-playful__3.00.00..
sense	oewn-playing__1.04.00..	derivation	oewn-play__2.29.00..
sense	oewn-playing__1.04.00..	derivation	oewn-play__2.33.00..
sense	oewn-playing__1.04.00..	derivation	oewn-play__2.33.02..
sense	oewn-playing__1.04.00..	derivation	oewn-play__2.41.00..
sense	oewn-playing__1.04.00..	derivation	oewn-play__2.41.03..
sense	oewn-playing__1.04.01..	derivation	oewn-play__2.36.00..
sense	oewn-playing__1.04.01..	derivation	oewn-play__2.36.01..
sense	oewn-playing__1.04.01..	derivation	oewn-play__2.36.12..
sense	oewn-playing__1.04.02..	derivation	oewn-play__2.36.02..
sense	oewn-playing__1.04.02..	derivation	oewn-play__2.36.10..
sense	oewn-playlet__1.10.00..	derivation	oewn-play__1.10.01..
sense	oewn-playlet__1.10.00..	derivation	oewn-play__1.10.03..
sense	oewn-playoff__1.11.00..	derivation	oewn-play_off__2.33.00..
sense	oewn-plea_bargain__1.10.00..	derivation	oewn-plea--bargain__2.32.00..
sense	oewn-plea_bargaining__1.10.00..	derivation	oewn-plea--bargain__2.32.00..
